pId,cId,preWord,robotWord,postWord,symbolName,strategy,effect
806611,1F,OTHER,"'sand'",sand,dirt,CHANGE,CHANGE
806611,1F,robot,"'robot'",robot,robot,MATCH,MATCH
806611,1F,boot,"'shoe'",boot,boot,CHANGE,MATCH
806611,1F,road,"'avenue'",highway,road,CHANGE,CHANGE
806611,1F,apple,NULL,apple,peach,NA,NRMATCH
806611,1F,fruit,NULL,berries,berries,NA,NRCHANGE
806611,1F,teacher,"'teacher'",teacher,teacher,MATCH,MATCH
806611,1F,glass,NULL,glass,drink,NA,NRMATCH
806611,1F,cement,"'pizza slice'","pizza slice",Q45,CHANGE,CHANGE
806611,1F,OTHER,NULL,OTHER,dunes,NA,NRMATCH
806611,1F,OTHER,NULL,cave,cave,NA,NRCHANGE
806611,1F,janitor,NULL,janitor,cleaner,NA,NRMATCH
806611,1F,OTHER,"'king'",king,king,CHANGE,CHANGE
806611,1F,"usb stick","'memory stick'","usb stick",USB,CHANGE,MATCH
806611,1F,chicken,NULL,chicken,hen,NA,NRMATCH
806611,1F,stock,"'cows'",cows,cattle,CHANGE,CHANGE
806611,1F,rocks,NULL,rocks,rocks,NA,NRMATCH
806611,1F,OTHER,"'sphere'",sphere,sphere,CHANGE,CHANGE
806611,1F,pills,"'drugs'",drugs,drugs,CHANGE,CHANGE
806611,1F,OTHER,NULL,OTHER,pigeon,NA,NRMATCH
806611,1F,cross,NULL,cross,cross,NA,NRMATCH
806611,1F,"park bench",NULL,"park bench",bench,NA,NRMATCH
806611,1F,tablet,"'tablet'",tablet,touchpad,MATCH,MATCH
806611,1F,"shopping trolley",NULL,"shopping trolley",cart,NA,NRMATCH
806611,1F,OTHER,"'dog'",dog,dog,CHANGE,CHANGE
806611,1F,bunny,"'bunny'",bunny,rabbit,MATCH,MATCH
806611,1F,beans,NULL,beans,beans,NA,NRMATCH
806611,1F,OTHER,NULL,OTHER,pipe,NA,NRMATCH
806611,1F,OTHER,NULL,OTHER,fireplace,NA,NRMATCH
806611,1F,money,"'coins'",coins,money,CHANGE,CHANGE
806611,1F,router,NULL,router,router,NA,NRMATCH
806611,1F,OTHER,NULL,OTHER,door,NA,NRMATCH
806611,1F,city,"'town'",city,city,CHANGE,MATCH
806611,1F,"group of people","'crowd'",crowd,people,CHANGE,CHANGE
806611,1F,factory,"'pollution'",factory,factory,CHANGE,MATCH
806611,1F,germs,"'germs'",germs,microbes,MATCH,MATCH
806611,1F,marijuana,"'leaf'",pot,marijuana,CHANGE,CHANGE
806611,1F,OTHER,NULL,OTHER,runners,NA,NRMATCH
806611,1F,tree,NULL,tree,tree,NA,NRMATCH
806611,1F,tree,NULL,tree,tree,NA,NRMATCH
806611,1F,"disabled parking",NULL,OTHER,"parking sp",NA,NRCHANGE
806611,1F,"wheely bin","'rubbish bin'","wheely bin",recycling,CHANGE,MATCH
806611,1F,church,"'church'",church,church,MATCH,MATCH
806611,1F,OTHER,NULL,OTHER,athlete,NA,NRMATCH
806611,1F,OTHER,"'mug'",mug,cup,CHANGE,CHANGE
806611,1F,OTHER,NULL,OTHER,doctor,NA,NRMATCH
806611,1F,"dinner plate",NULL,"dinner plate",plate,NA,NRMATCH
806611,1F,painter,"'artist'",artist,artist,CHANGE,CHANGE
806611,1F,lady,"'lady'",lady,woman,MATCH,MATCH
806611,1F,flowers,NULL,OTHER,branch,NA,NRCHANGE
806611,1F,OTHER,NULL,clothes,clothes,NA,NRCHANGE
806611,1F,burglar,"'robber'",burglar,thief,CHANGE,MATCH
806611,1F,snake,"'serpent'",snake,snake,CHANGE,MATCH
806611,1F,gunman,"'gunman'",gunman,soldier,MATCH,MATCH
907596,1G,ship,"'boat'",boat,ship,CHANGE,CHANGE
907596,1G,OTHER,"'sphere'",sphere,sphere,CHANGE,CHANGE
907596,1G,OTHER,NULL,OTHER,athlete,NA,NRMATCH
907596,1G,barrels,NULL,barrels,barrels,NA,NRMATCH
907596,1G,painter,"'painter'",artist,artist,MATCH,CHANGE
907596,1G,instrument,NULL,violin,violin,NA,NRCHANGE
907596,1G,road,"'avenue'",avenue,road,CHANGE,CHANGE
907596,1G,"police officer",NULL,"police officer",cop,NA,NRMATCH
907596,1G,OTHER,NULL,,,NA,MATCH
907596,1G,"coffee cup","'cup'",cup,cup,CHANGE,CHANGE
907596,1G,chef,"'chef'",chef,cook,MATCH,MATCH
907596,1G,OTHER,NULL,glass,drink,NA,NRCHANGE
907596,1G,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
907596,1G,OTHER,"'sand'",sand,dirt,CHANGE,CHANGE
907596,1G,robot,"'android'",android,robot,CHANGE,CHANGE
907596,1G,OTHER,"'bunny'",rabbit,rabbit,CHANGE,CHANGE
907596,1G,church,"'cathedral'",church,church,CHANGE,MATCH
907596,1G,pills,"'drugs'",drugs,drugs,CHANGE,CHANGE
907596,1G,OTHER,NULL,beach,beach,NA,NRCHANGE
907596,1G,bat,NULL,bat,bat,NA,NRMATCH
907596,1G,OTHER,NULL,OTHER,pipe,NA,NRMATCH
907596,1G,factory,"'pollution'",pollution,factory,CHANGE,CHANGE
907596,1G,car,NULL,car,car,NA,NRMATCH
907596,1G,OTHER,"'thief'",thief,thief,CHANGE,CHANGE
907596,1G,OTHER,"'concrete'",cement,Q45,CHANGE,CHANGE
907596,1G,tablet,"'tablet'",tablet,touchpad,MATCH,MATCH
907596,1G,OTHER,NULL,OTHER,branch,NA,NRMATCH
907596,1G,OTHER,NULL,OTHER,cleaner,NA,NRMATCH
907596,1G,apple,NULL,apple,peach,NA,NRMATCH
907596,1G,OTHER,NULL,fire,fireplace,NA,NRCHANGE
907596,1G,flower,NULL,flower,flower,NA,NRMATCH
907596,1G,clothes,NULL,clothes,clothes,NA,NRMATCH
907596,1G,OTHER,"'teacher'",teacher,teacher,CHANGE,CHANGE
907596,1G,"usb drive","'usb stick'","usb drive",USB,CHANGE,MATCH
907596,1G,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
907596,1G,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
907596,1G,"shopping trolley",NULL,"shopping cart",cart,NA,NRCHANGE
907596,1G,OTHER,NULL,OTHER,"parking sp",NA,NRMATCH
907596,1G,bird,NULL,bird,pigeon,NA,NRMATCH
907596,1G,buildings,"'town'",town,city,CHANGE,CHANGE
907596,1G,OTHER,NULL,OTHER,programmer,NA,NRMATCH
907596,1G,berries,NULL,berries,berries,NA,NRMATCH
907596,1G,doctor,NULL,doctor,doctor,NA,NRMATCH
907596,1G,money,"'coins'",coins,money,CHANGE,CHANGE
907596,1G,OTHER,"'people'",people,people,CHANGE,CHANGE
907596,1G,flag,NULL,flag,flag,NA,NRMATCH
907596,1G,cross,NULL,cross,cross,NA,NRMATCH
907596,1G,cattle,"'cattle'",cattle,cattle,MATCH,MATCH
907596,1G,OTHER,NULL,OTHER,router,NA,NRMATCH
907596,1G,OTHER,NULL,OTHER,dunes,NA,NRMATCH
907596,1G,mouse,"'mouse'",mouse,mouse,MATCH,MATCH
907596,1G,boot,"'shoe'",boot,boot,CHANGE,MATCH
907596,1G,priest,"'priest'",priest,priest,MATCH,MATCH
907596,1G,OTHER,NULL,rock,cave,NA,NRCHANGE
907596,1G,"rubbish bin","'rubbish bin'","rubbish bin",recycling,MATCH,MATCH
907596,1G,OTHER,"'king'",king,king,CHANGE,CHANGE
907596,1G,sink,NULL,sink,sink,NA,NRMATCH
907596,1G,beans,NULL,beans,beans,NA,NRMATCH
907596,1G,couch,"'couch'",couch,couch,MATCH,MATCH
907596,1G,leaf,"'leaf'",leaf,marijuana,MATCH,MATCH
907596,1G,OTHER,NULL,OTHER,door,NA,NRMATCH
907596,1G,baby,"'kid'",child,baby,CHANGE,CHANGE
907596,1G,rocks,NULL,rocks,rocks,NA,NRMATCH
907596,1G,OTHER,"'gunman'",gunman,soldier,CHANGE,CHANGE
907596,1G,dog,"'dog'",dog,dog,MATCH,MATCH
907596,1G,bench,NULL,bench,bench,NA,NRMATCH
907596,1G,OTHER,NULL,OTHER,runners,NA,NRMATCH
907596,1G,lady,"'woman'",woman,woman,CHANGE,CHANGE
907596,1G,pacman,NULL,game,videogame,NA,NRCHANGE
907596,1G,cells,"'microorganisms'",microorganisms,microbes,CHANGE,CHANGE
907596,1G,tree,NULL,tree,tree,NA,NRMATCH
907596,1G,"wine glasses",NULL,"wine glasses",wine,NA,NRMATCH
907596,1G,rooster,NULL,rooster,hen,NA,NRMATCH
907596,1G,OTHER,"'socket'",socket,socket,CHANGE,CHANGE
907596,1G,knife,"'knife'",OTHER,knife,MATCH,CHANGE
907596,1G,smartphone,NULL,smartphone,Q60,NA,NRMATCH
907596,1G,house,"'home'",house,house,CHANGE,MATCH
907596,1G,laptop,"'computer'",laptop,laptop,CHANGE,MATCH
907596,1G,"dinner plate",NULL,"dinner plate",plate,NA,NRMATCH
819229,1H,mouse,"'mouse'",mouse,mouse,MATCH,MATCH
819229,1H,gunman,"'gunman'",gunman,soldier,MATCH,MATCH
819229,1H,bench,NULL,bench,bench,NA,NRMATCH
819229,1H,drinks,NULL,cheers,wine,NA,NRCHANGE
819229,1H,frog,NULL,frog,frog,NA,NRMATCH
819229,1H,cows,"'cattle'",cattle,cattle,CHANGE,CHANGE
819229,1H,boot,"'shoe'",boot,boot,CHANGE,MATCH
819229,1H,OTHER,NULL,OTHER,pipe,NA,NRMATCH
819229,1H,bird,NULL,bird,pigeon,NA,NRMATCH
819229,1H,teacher,"'lecturer'",lecturer,teacher,CHANGE,CHANGE
819229,1H,painter,"'artist'",painter,artist,CHANGE,MATCH
819229,1H,king,"'electric chair'","electric chair",king,CHANGE,CHANGE
819229,1H,flower,NULL,flower,flower,NA,NRMATCH
819229,1H,buildings,"'town'",buildings,city,CHANGE,MATCH
819229,1H,cliff,NULL,rocks,rocks,NA,NRCHANGE
819229,1H,priest,"'pastor'",priest,priest,CHANGE,MATCH
819229,1H,church,"'cathedral'",church,church,CHANGE,MATCH
819229,1H,baby,"'sprog'",baby,baby,CHANGE,MATCH
819229,1H,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
819229,1H,"coffee beans",NULL,"coffee beans",beans,NA,NRMATCH
819229,1H,car,NULL,car,car,NA,NRMATCH
819229,1H,door,NULL,door,door,NA,NRMATCH
819229,1H,plate,NULL,plate,plate,NA,NRMATCH
819229,1H,woman,"'lady'",woman,woman,CHANGE,MATCH
819229,1H,money,"'money'",money,money,MATCH,MATCH
819229,1H,OTHER,NULL,OTHER,cop,NA,NRMATCH
819229,1H,circle,"'sphere'",sphere,sphere,CHANGE,CHANGE
819229,1H,fireplace,NULL,fireplace,fireplace,NA,NRMATCH
819229,1H,flag,NULL,flag,flag,NA,NRMATCH
819229,1H,OTHER,NULL,OTHER,cave,NA,NRMATCH
819229,1H,cleaner,NULL,cleaner,cleaner,NA,NRMATCH
819229,1H,chef,"'chef'",chef,cook,MATCH,MATCH
819229,1H,tree,NULL,tree,tree,NA,NRMATCH
819229,1H,OTHER,NULL,parking,"parking sp",NA,NRCHANGE
819229,1H,people,"'people'",people,people,MATCH,MATCH
819229,1H,OTHER,NULL,OTHER,dunes,NA,NRMATCH
819229,1H,wifi,NULL,wifi,router,NA,NRMATCH
819229,1H,"rubbish bin","'rubbish bin'",,,MATCH,MATCH
819229,1H,house,"'home'",house,house,CHANGE,MATCH
819229,1H,ship,"'boat'",ship,ship,CHANGE,MATCH
819229,1H,cells,"'germs'",germs,microbes,CHANGE,CHANGE
819229,1H,OTHER,"'memory stick'","memory stick",USB,CHANGE,CHANGE
819229,1H,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
819229,1H,OTHER,"'sand'",sand,dirt,CHANGE,CHANGE
819229,1H,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
819229,1H,rooster,NULL,rooster,hen,NA,NRMATCH
819229,1H,fruit,NULL,berries,berries,NA,NRCHANGE
819229,1H,apple,NULL,apple,peach,NA,NRMATCH
819229,1H,football,NULL,"football player",athlete,NA,NRCHANGE
819229,1H,OTHER,NULL,OTHER,programmer,NA,NRMATCH
819229,1H,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
819229,1H,"cell phone",NULL,"cell phone",Q60,NA,NRMATCH
819229,1H,medication,"'medicine'",medication,drugs,CHANGE,MATCH
819229,1H,snake,"'snake'",snake,snake,MATCH,MATCH
819229,1H,doctor,NULL,doctor,doctor,NA,NRMATCH
819229,1H,OTHER,"'face'",face,socket,CHANGE,CHANGE
819229,1H,running,NULL,running,runners,NA,NRMATCH
819229,1H,barrels,NULL,barrels,barrels,NA,NRMATCH
819229,1H,plant,"'weed'",weed,marijuana,CHANGE,CHANGE
819229,1H,couch,"'couch'",couch,couch,MATCH,MATCH
819229,1H,OTHER,NULL,OTHER,branch,NA,NRMATCH
819229,1H,violin,NULL,violin,violin,NA,NRMATCH
819229,1H,beach,NULL,beach,beach,NA,NRMATCH
819229,1H,laptop,"'laptop'",laptop,laptop,MATCH,MATCH
819229,1H,coffee,"'mug'",mug,cup,CHANGE,CHANGE
819229,1H,OTHER,"'concrete'",concrete,Q45,CHANGE,CHANGE
819229,1H,OTHER,NULL,cross,cross,NA,NRCHANGE
819229,1H,OTHER,"'avenue'",avenue,road,CHANGE,CHANGE
819229,1H,factory,"'pollution'",pollution,factory,CHANGE,CHANGE
819229,1H,touchscreen,"'tablet'",tablet,touchpad,CHANGE,CHANGE
819229,1H,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
819229,1H,clothes,NULL,clothes,clothes,NA,NRMATCH
819229,1H,OTHER,"'robber'",OTHER,thief,CHANGE,MATCH
819229,1H,dog,"'wolf'",wolf,dog,CHANGE,CHANGE
819229,1H,trolley,NULL,trolley,cart,NA,NRMATCH
819229,1H,pacman,NULL,pacman,videogame,NA,NRMATCH
819229,1H,sink,NULL,sink,sink,NA,NRMATCH
819229,1H,robot,"'robot'",robot,robot,MATCH,MATCH
819229,1H,drinks,NULL,OTHER,drink,NA,NRCHANGE
409561,1I,OTHER,"'pastor'",pastor,priest,CHANGE,CHANGE
409561,1I,robot,"'robot'",robot,robot,MATCH,MATCH
409561,1I,OTHER,"'leaf'",,,CHANGE,MATCH
409561,1I,OTHER,NULL,OTHER,violin,NA,NRMATCH
409561,1I,clothing,NULL,clothes,clothes,NA,NRCHANGE
409561,1I,baby,"'kid'",baby,baby,CHANGE,MATCH
409561,1I,barrels,NULL,barrels,barrels,NA,NRMATCH
409561,1I,boat,"'boat'",boat,ship,MATCH,MATCH
409561,1I,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
409561,1I,sphere,"'sphere'",sphere,sphere,MATCH,MATCH
409561,1I,OTHER,"'electric chair'","electric chair",king,CHANGE,CHANGE
409561,1I,iphone,NULL,iphone,Q60,NA,NRMATCH
409561,1I,OTHER,NULL,OTHER,dunes,NA,NRMATCH
409561,1I,OTHER,NULL,rocks,rocks,NA,NRCHANGE
409561,1I,cross,NULL,cross,cross,NA,NRMATCH
409561,1I,car,NULL,car,car,NA,NRMATCH
409561,1I,artist,"'artist'",artist,artist,MATCH,MATCH
409561,1I,medicine,"'drugs'",medicine,drugs,CHANGE,MATCH
409561,1I,OTHER,"'touchscreen'",touchscreen,touchpad,CHANGE,CHANGE
409561,1I,modem,NULL,modem,router,NA,NRMATCH
409561,1I,shooter,"'soldier'",soldier,soldier,CHANGE,CHANGE
409561,1I,OTHER,NULL,tree,tree,NA,NRCHANGE
409561,1I,boot,"'shoe'",boot,boot,CHANGE,MATCH
409561,1I,flower,NULL,flower,flower,NA,NRMATCH
409561,1I,"tea cup","'mug'",mug,cup,CHANGE,CHANGE
409561,1I,house,"'home'",house,house,CHANGE,MATCH
409561,1I,bird,NULL,bird,pigeon,NA,NRMATCH
409561,1I,laptop,"'laptop'",laptop,laptop,MATCH,MATCH
409561,1I,"shopping trolley",NULL,trolley,cart,NA,NRCHANGE
409561,1I,city,"'town'",city,city,CHANGE,MATCH
409561,1I,sink,NULL,sink,sink,NA,NRMATCH
409561,1I,"rubbish bin","'rubbish bin'","rubbish bin",recycling,MATCH,MATCH
409561,1I,OTHER,NULL,frog,frog,NA,NRCHANGE
409561,1I,OTHER,NULL,doctor,doctor,NA,NRCHANGE
409561,1I,chef,"'cook'",chef,cook,CHANGE,MATCH
409561,1I,"police officer",NULL,policeman,cop,NA,NRCHANGE
409561,1I,sofa,"'couch'",sofa,couch,CHANGE,MATCH
409561,1I,OTHER,NULL,OTHER,programmer,NA,NRMATCH
409561,1I,"disabled parking",NULL,"disabled parking","parking sp",NA,NRMATCH
409561,1I,apple,NULL,apple,peach,NA,NRMATCH
409561,1I,"wine glasses",NULL,"wine glasses",wine,NA,NRMATCH
409561,1I,OTHER,"'thief'",thief,thief,CHANGE,CHANGE
409561,1I,OTHER,NULL,OTHER,branch,NA,NRMATCH
409561,1I,OTHER,NULL,pacman,videogame,NA,NRCHANGE
409561,1I,fireplace,NULL,fireplace,fireplace,NA,NRMATCH
409561,1I,lady,"'lady'",lady,woman,MATCH,MATCH
409561,1I,OTHER,NULL,OTHER,cave,NA,NRMATCH
409561,1I,fruit,NULL,berries,berries,NA,NRCHANGE
409561,1I,OTHER,NULL,OTHER,athlete,NA,NRMATCH
409561,1I,OTHER,NULL,OTHER,runners,NA,NRMATCH
409561,1I,dog,"'dog'",dog,dog,MATCH,MATCH
409561,1I,chicken,NULL,chicken,hen,NA,NRMATCH
409561,1I,OTHER,"'pizza slice'",OTHER,Q45,CHANGE,MATCH
409561,1I,OTHER,NULL,OTHER,door,NA,NRMATCH
409561,1I,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
409561,1I,OTHER,"'face'",face,socket,CHANGE,CHANGE
409561,1I,teacher,"'lecturer'",lecturer,teacher,CHANGE,CHANGE
409561,1I,OTHER,NULL,"floppy disk",floppy,NA,NRCHANGE
409561,1I,farm,"'cows'",cows,cattle,CHANGE,CHANGE
409561,1I,factory,"'pollution'",factory,factory,CHANGE,MATCH
409561,1I,cleaner,NULL,cleaner,cleaner,NA,NRMATCH
409561,1I,OTHER,NULL,glass,drink,NA,NRCHANGE
409561,1I,snake,"'snake'",snake,snake,MATCH,MATCH
409561,1I,OTHER,NULL,plate,plate,NA,NRCHANGE
409561,1I,germs,"'germs'",germs,microbes,MATCH,MATCH
409561,1I,OTHER,"'memory stick'",OTHER,USB,CHANGE,MATCH
409561,1I,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
409561,1I,OTHER,"'dagger'",dagger,knife,CHANGE,CHANGE
409561,1I,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
409561,1I,flag,NULL,flag,flag,NA,NRMATCH
409561,1I,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
409561,1I,road,"'highway'",road,road,CHANGE,MATCH
409561,1I,dirt,"'sand'",sand,dirt,CHANGE,CHANGE
409561,1I,OTHER,NULL,OTHER,beans,NA,NRMATCH
409561,1I,"park bench",NULL,"park bench",bench,NA,NRMATCH
409561,1I,people,"'crowd'",crowd,people,CHANGE,CHANGE
409561,1I,beach,NULL,beach,beach,NA,NRMATCH
409561,1I,money,"'coins'",money,money,CHANGE,MATCH
409561,1I,church,"'church'",church,church,MATCH,MATCH
078253,1J,flower,NULL,flower,flower,NA,NRMATCH
078253,1J,robot,"'robot'",robot,robot,MATCH,MATCH
078253,1J,OTHER,"'wolf'",dog,dog,CHANGE,CHANGE
078253,1J,barrels,NULL,barrels,barrels,NA,NRMATCH
078253,1J,OTHER,NULL,beach,beach,NA,NRCHANGE
078253,1J,OTHER,NULL,athlete,athlete,NA,NRCHANGE
078253,1J,OTHER,NULL,OTHER,floppy,NA,NRMATCH
078253,1J,OTHER,NULL,clothes,clothes,NA,NRCHANGE
078253,1J,bacteria,"'microorganisms'",bacteria,microbes,CHANGE,MATCH
078253,1J,crowd,"'crowd'",crowd,people,MATCH,MATCH
078253,1J,medicine,"'medicine'",medicine,drugs,MATCH,MATCH
078253,1J,OTHER,NULL,fruit,peach,NA,NRCHANGE
078253,1J,robber,"'robber'",robber,thief,MATCH,MATCH
078253,1J,laptop,"'computer'",laptop,laptop,CHANGE,MATCH
078253,1J,cave,NULL,cave,cave,NA,NRMATCH
078253,1J,snake,"'snake'",snake,snake,MATCH,MATCH
078253,1J,router,NULL,OTHER,router,NA,NRCHANGE
078253,1J,baby,"'sprog'",baby,baby,CHANGE,MATCH
078253,1J,OTHER,NULL,OTHER,pipe,NA,NRMATCH
078253,1J,artist,"'artist'",artist,artist,MATCH,MATCH
078253,1J,bench,NULL,bench,bench,NA,NRMATCH
078253,1J,weed,"'weed'",weed,marijuana,MATCH,MATCH
078253,1J,flag,NULL,flag,flag,NA,NRMATCH
078253,1J,tree,NULL,tree,tree,NA,NRMATCH
078253,1J,frog,NULL,frog,frog,NA,NRMATCH
078253,1J,drinks,NULL,drinks,wine,NA,NRMATCH
078253,1J,"sand dunes",NULL,"sand dunes",dunes,NA,NRMATCH
078253,1J,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
078253,1J,beans,NULL,beans,beans,NA,NRMATCH
078253,1J,OTHER,"'socket'",socket,socket,CHANGE,CHANGE
078253,1J,cement,"'concrete'",cement,Q45,CHANGE,MATCH
078253,1J,OTHER,NULL,OTHER,drink,NA,NRMATCH
078253,1J,chicken,NULL,chicken,hen,NA,NRMATCH
078253,1J,"baseball bat",NULL,"baseball bat",bat,NA,NRMATCH
078253,1J,cello,NULL,violin,violin,NA,NRCHANGE
078253,1J,"usb drive","'memory stick'","usb drive",USB,CHANGE,MATCH
078253,1J,road,"'avenue'",road,road,CHANGE,MATCH
078253,1J,car,NULL,car,car,NA,NRMATCH
078253,1J,boot,"'shoe'",boot,boot,CHANGE,MATCH
078253,1J,berries,NULL,berries,berries,NA,NRMATCH
078253,1J,soldier,"'gunman'",soldier,soldier,CHANGE,MATCH
078253,1J,OTHER,"'cattle'",OTHER,cattle,CHANGE,MATCH
078253,1J,rabbit,"'bunny'",rabbit,rabbit,CHANGE,MATCH
078253,1J,globe,"'ball'",ball,sphere,CHANGE,CHANGE
078253,1J,OTHER,NULL,OTHER,runners,NA,NRMATCH
078253,1J,cleaner,NULL,,,NA,MATCH
078253,1J,teacher,"'lecturer'",lecturer,teacher,CHANGE,CHANGE
078253,1J,church,"'cathedral'",church,church,CHANGE,MATCH
078253,1J,sofa,"'couch'",couch,couch,CHANGE,CHANGE
078253,1J,king,"'king'",king,king,MATCH,MATCH
078253,1J,OTHER,NULL,OTHER,branch,NA,NRMATCH
078253,1J,fireplace,NULL,fireplace,fireplace,NA,NRMATCH
078253,1J,cross,NULL,cross,cross,NA,NRMATCH
078253,1J,dirt,"'gravel'",gravel,dirt,CHANGE,CHANGE
078253,1J,bird,NULL,bird,pigeon,NA,NRMATCH
078253,1J,doctor,NULL,doctor,doctor,NA,NRMATCH
078253,1J,"rubbish bin","'recycling bin'","rubbish bin",recycling,CHANGE,MATCH
078253,1J,"disabled parking",NULL,OTHER,"parking sp",NA,NRCHANGE
078253,1J,priest,"'priest'",priest,priest,MATCH,MATCH
078253,1J,"police officer",NULL,"police officer",cop,NA,NRMATCH
078253,1J,"shopping trolley",NULL,trolley,cart,NA,NRCHANGE
078253,1J,OTHER,"'mug'",OTHER,cup,CHANGE,MATCH
078253,1J,house,"'home'",house,house,CHANGE,MATCH
078253,1J,factory,"'factory'",factory,factory,MATCH,MATCH
078253,1J,butterfly,"'insect'",butterfly,moth,CHANGE,MATCH
078253,1J,city,"'buildings'",city,city,CHANGE,MATCH
078253,1J,OTHER,NULL,OTHER,programmer,NA,NRMATCH
078253,1J,OTHER,NULL,rocks,rocks,NA,NRCHANGE
078253,1J,tablet,"'touchscreen'",touchscreen,touchpad,CHANGE,CHANGE
078253,1J,videogames,NULL,videogames,videogame,NA,NRMATCH
078253,1J,OTHER,"'ship'",ship,ship,CHANGE,CHANGE
078253,1J,OTHER,NULL,OTHER,door,NA,NRMATCH
078253,1J,plate,NULL,plate,plate,NA,NRMATCH
078253,1J,sink,NULL,sink,sink,NA,NRMATCH
078253,1J,money,"'money'",money,money,MATCH,MATCH
078253,1J,mouse,"'rat'",mouse,mouse,CHANGE,MATCH
078253,1J,smartphone,NULL,phone,Q60,NA,NRCHANGE
078253,1J,knife,"'dagger'",knife,knife,CHANGE,MATCH
078253,1J,woman,"'lady'",woman,woman,CHANGE,MATCH
887007,1K,tree,NULL,tree,tree,NA,NRMATCH
887007,1K,OTHER,NULL,rocks,rocks,NA,NRCHANGE
887007,1K,phone,NULL,phone,Q60,NA,NRMATCH
887007,1K,dirt,"'gravel'",dirt,dirt,CHANGE,MATCH
887007,1K,rooster,NULL,rooster,hen,NA,NRMATCH
887007,1K,OTHER,NULL,OTHER,doctor,NA,NRMATCH
887007,1K,beach,NULL,beach,beach,NA,NRMATCH
887007,1K,bat,NULL,bat,bat,NA,NRMATCH
887007,1K,OTHER,"'knife'",knife,knife,CHANGE,CHANGE
887007,1K,snake,"'snake'",snake,snake,MATCH,MATCH
887007,1K,bird,NULL,bird,pigeon,NA,NRMATCH
887007,1K,robber,"'thief'",robber,thief,CHANGE,MATCH
887007,1K,flag,NULL,flag,flag,NA,NRMATCH
887007,1K,car,NULL,,,NA,MATCH
887007,1K,door,NULL,door,door,NA,NRMATCH
887007,1K,leaf,"'leaf'",leaf,marijuana,MATCH,MATCH
887007,1K,boot,"'shoe'",boot,boot,CHANGE,MATCH
887007,1K,trolley,NULL,trolley,cart,NA,NRMATCH
887007,1K,glass,NULL,OTHER,drink,NA,NRCHANGE
887007,1K,couch,"'sofa'",couch,couch,CHANGE,MATCH
887007,1K,tablet,"'touchscreen'",tablet,touchpad,CHANGE,MATCH
887007,1K,OTHER,NULL,OTHER,programmer,NA,NRMATCH
887007,1K,money,"'coins'",money,money,CHANGE,MATCH
887007,1K,woman,"'lady'",woman,woman,CHANGE,MATCH
887007,1K,teacher,"'lecturer'",teacher,teacher,CHANGE,MATCH
887007,1K,OTHER,NULL,OTHER,"parking sp",NA,NRMATCH
887007,1K,"floppy disk",NULL,"floppy disk",floppy,NA,NRMATCH
887007,1K,policeman,NULL,policeman,cop,NA,NRMATCH
887007,1K,beans,NULL,beans,beans,NA,NRMATCH
887007,1K,crocodile,"'crocodile'",crocodile,alligator,MATCH,MATCH
887007,1K,sink,NULL,sink,sink,NA,NRMATCH
887007,1K,factory,"'pollution'",factory,factory,CHANGE,MATCH
887007,1K,frog,NULL,frog,frog,NA,NRMATCH
887007,1K,OTHER,NULL,OTHER,athlete,NA,NRMATCH
887007,1K,wine,NULL,wine,wine,NA,NRMATCH
887007,1K,OTHER,"'face'",face,socket,CHANGE,CHANGE
887007,1K,sphere,"'sphere'",sphere,sphere,MATCH,MATCH
887007,1K,cows,"'cows'",cows,cattle,MATCH,MATCH
887007,1K,runners,NULL,runners,runners,NA,NRMATCH
887007,1K,painter,"'artist'",painter,artist,CHANGE,MATCH
887007,1K,pills,"'drugs'",pills,drugs,CHANGE,MATCH
887007,1K,bench,NULL,bench,bench,NA,NRMATCH
887007,1K,baby,"'kid'",baby,baby,CHANGE,MATCH
887007,1K,bacteria,"'germs'",bacteria,microbes,CHANGE,MATCH
887007,1K,OTHER,NULL,OTHER,fireplace,NA,NRMATCH
887007,1K,cleaner,NULL,cleaner,cleaner,NA,NRMATCH
887007,1K,robot,"'robot'",robot,robot,MATCH,MATCH
887007,1K,"usb stick","'usb stick'","usb stick",USB,MATCH,MATCH
887007,1K,city,"'town'",town,city,CHANGE,CHANGE
887007,1K,chef,"'cook'",chef,cook,CHANGE,MATCH
887007,1K,OTHER,"'soldier'",soldier,soldier,CHANGE,CHANGE
887007,1K,butterfly,"'butterfly'",butterfly,moth,MATCH,MATCH
